,Date,Flow,Temps,Pr
445,1995-02-28,1.0433177335550676,-6.100357142857143,1.976535714285714
446,1995-03-31,1.2097626410435895,-4.289290322580645,2.1820645161290324
447,1995-04-30,7.036188256489363,-0.6166666666666667,0.8181333333333334
448,1995-05-31,32.923155602590995,5.1490967741935485,1.6427096774193548
449,1995-06-30,24.69835032910574,11.694466666666667,4.752633333333334
450,1995-07-31,1.648041752737936,12.905096774193549,2.2196774193548383
451,1995-08-31,0.9767775843587827,13.522225806451614,0.6953225806451613
452,1995-09-30,1.6680418889533257,6.8115,4.574733333333333
453,1995-10-31,2.6559806191166584,4.536516129032258,1.4537096774193548
454,1995-11-30,1.1692781226421447,-3.4651666666666667,0.45593333333333336
455,1995-12-31,0.41912179420938367,-10.097451612903226,0.3193225806451613
456,1996-01-31,0.5533227081750305,-10.434806451612904,1.7043548387096774
457,1996-02-29,0.3404172480139648,-11.741793103448275,1.1723793103448275
458,1996-03-31,0.3946669640506876,-5.855935483870968,0.1494516129032258
459,1996-04-30,8.634810930369618,1.1495666666666666,0.5485333333333333
460,1996-05-31,12.48982041473772,4.2375483870967745,2.916451612903226
461,1996-06-30,5.595438895994731,11.071200000000001,2.239933333333333
462,1996-07-31,6.208174205676791,11.41758064516129,2.669870967741935
463,1996-08-31,2.538402027633714,12.753387096774194,3.0820967741935483
464,1996-09-30,4.558398265777814,5.6799333333333335,2.5214333333333334
465,1996-10-31,10.213575608666313,2.9203870967741934,3.3179354838709676
466,1996-11-30,6.100983653814556,-5.498066666666667,2.051433333333333
467,1996-12-31,1.7080772895767,-9.720548387096773,1.5817096774193549
468,1997-01-31,0.8978557888458263,-8.166290322580645,0.3129032258064516
469,1997-02-28,0.6445732247425126,-5.223535714285715,2.009535714285714
470,1997-03-31,0.9673999929860386,-2.7986129032258065,0.43800000000000006
471,1997-04-30,3.8399790477608757,-0.011066666666666692,0.13333333333333333
472,1997-05-31,12.19414349200638,4.998967741935483,2.0261290322580647
473,1997-06-30,8.264007595646229,12.036266666666668,3.5403666666666664
